wine_id,title,fruit,tannin,cherry,ripe,spice,fresh,berry,plum,apple,soft,blackberry,sweet,light,crisp,citrus,vanilla,herb,raspberry,pepper,juicy,lemon,fruity,firm,chocolate,currant
43036,Bouchaine 2012 Pinot Noir (Carneros-Napa Valley),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43037,Bürgermeister Willi Schweinhardt 2014 Rothenberg Riesling (Nahe),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
43038,Cantina Produttori Bolzano 2014 Pinot Grigio (Alto Adige),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43039,Cantina Valle Isarco 2014 Aristos Pinot Grigio (Alto Adige),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43040,Casa Santos Lima 2013 Portas de Lisboa Red (Lisboa),1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43041,Castello di Spessa 2014 Pinot Grigio (Collio),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43042,Colterenzio 2014 Weisshaus Pinot Bianco (Alto Adige),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43043,Domaine Zinck 2014 Eichberg Grand Cru Riesling (Alsace),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43044,Pagos del Rey 2014 Arnegui  (Rioja),1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
43045,White Oak 2012 Cabernet Sauvignon (Napa Valley),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43046,Shady Lane 2012 Estate Franc 'n' Franc Red (Leelanau Peninsula),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43047,Tenuta La Ponca 2014 Ribolla Gialla (Collio),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43048,Château Fombrauge 2006 Blanc  (Bordeaux Blanc),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43049,Château la Gravière Grand Poujeaux 2010  Moulis-en-Médoc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
43050,M. Chapoutier 2010 Les Meysonniers Marsanne (Crozes-Hermitage),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43051,Wheelhouse 2011 Chardonnay (Sonoma County),1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43052,Zahtila 2008 Oat Hill Estate Zinfandel (Calistoga),0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43053,Novelty Hill 2009 Stillwater Creek Vineyard Syrah (Columbia Valley (WA)),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43054,Novelty Hill 2011 Stillwater Creek Vineyard Viognier (Columbia Valley (WA)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43055,Château Rauzan Despagne 2010 Château Rauzan-Despagne Réserve  (Bordeaux),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43056,Château Tour de Mirambeau 2010 Cuvée Passion  (Bordeaux Blanc),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43057,Clos Badon 2008  Saint-Émilion,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43058,Hawkins Cellars 2010 Syrah (Columbia Valley (WA)),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43059,Agricola Punica 2009 Montessu Red (Isola dei Nuraghi),1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43060,Tablas Creek 2010 Esprit de Beaucastel Grown & Bottled on the Estate Mourvèdre-Grenache-Syrah-Counoise Red (Paso Robles),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43061,Clarendon Hills 2008 Piggot Range Syrah (Clarendon),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43062,Dr. Loosen 2010 Erdener Prälat Auslese Gold Capsule Riesling (Mosel),0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
43063,Eifel-Pfeiffer 2010 Trittenheimer Apotheke Spätlese Riesling (Mosel),1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43064,Finca Flichman 2009 Expresiones Reserve Malbec-Cabernet Sauvignon (Mendoza),0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43065,Kilikanoon 2008 Oracle Shiraz (Clare Valley),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43066,Librandi 2009 Gravello Red (Val di Neto),0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43067,Angel Vine 2010 The Hellion Red (Columbia Valley (WA)),1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43068,Artesa 2009 Artisan Series Cabernet Sauvignon (Napa Valley),0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43069,Château Bel-Orme Tronquoy de Lalande 2010  Haut-Médoc,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43070,Château Citran 2010  Haut-Médoc,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43071,Château de Terrefort-Quancard 2009  Bordeaux Supérieur,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43072,Château la Levrette 2009  Blaye Côtes de Bordeaux,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43073,Château La Rose du Pin 2010  Bordeaux Supérieur,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43074,Le Manzane NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43075,Murganheira 2006 Reserva Bruto Sparkling (Vinho Espumante de Qualidade),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43076,San Simone NV Il Concerto Brut  (Prosecco),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43077,Sauvion 2010  Chinon,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
43078,Terra Serena NV Extra Dry  (Conegliano Valdobbiadene Prosecco Superiore),1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43079,Torlasco 2010  Moscato d'Asti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43080,Domaine L. Chatelain 2010  Chablis,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43081,Four Paws & A Tail NV Brut Sparkling (California),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43082,Francis Coppola 2009 Red Label Diamond Collection Zinfandel (California),1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
43083,François Lurton 2010 Hacienda Araucano Reserva Syrah (Lolol Valley),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43084,Galante 2009 Double M Red (Carmel Valley),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43085,Zonin NV Cuvèe 1821  (Prosecco),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43086,Vintage Sun 2010 Chardonnay (Mendoza),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43087,Bodega Elena de Mendoza 2010 Chardonnay (Mendoza),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43088,Bogati 2010 Cabernet Franc (Virginia),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43089,Botalcura 2011 El Delirio Sauvignon Blanc (Maule Valley),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
43090,Bottega NV Bottega (Crystals) Brut Pinot Nero (Veneto),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43091,Cantina Progettidivini NV Brut  (Prosecco),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43092,Il Conte d'Alba NV Stella Rosa Imperiale Moscato (Piedmont),1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43093,Kenwood 2007 Artist Series Cabernet Sauvignon (Sonoma County),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43094,La Playa 2010 Cabernet Sauvignon (Colchagua Valley),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43095,La Riva dei Frati NV Dry  (Conegliano Valdobbiadene Prosecco Superiore),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
43096,Lapis Luna 2007 Zinfandel (Lodi),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43097,Louis Chevallier 2009  Mâcon-Villages,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43098,Maccari Spumanti NV Extra Dry  (Prosecco),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43099,Maipe 2010 Andean Culture Malbec (Mendoza),1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43100,Inspire Moore 2009 LUST Pinot Noir (Finger Lakes),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43101,Banear 2007 Tentazioni d'Aba Sauvignon (Friuli Grave),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43102,Bodega del Sur 2005 Syrah (Calaveras County),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43103,Ca'Tullio 2007 Traminer Aromatico Traminer (Friuli Aquileia),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43104,Charles Creek 2004 Las Pasiones Cabernet Sauvignon (Sonoma Valley),0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43105,Indian Rock 2006 Vermentino (Calaveras County),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
43106,Lakewood 2006 Cabernet Franc (Finger Lakes),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
43107,Lavender Ridge 2005 Cotes du Calaveras Red (Sierra Foothills),1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43108,Long Point 2004 Cabernet Sauvignon (New York),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43109,Valdivieso 2005 Eclat Red (Maule Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43110,Torii Mor 2006 Deux Verres Reserve Pinot Noir (Willamette Valley),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43111,Masi 2005 Serego Alighieri Possessioni Red (Rosso del Veronese),1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43112,Castello d'Alba 2005 Colheita Red (Douro),1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43113,Rocca Bernarda 2006 Pinot Grigio Pinot Grigio (Colli Orientali del Friuli),1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43114,Santa Margherita 2007 Pinot Grigio (Alto Adige),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43115,Lava Cap 2005 Matagrano Sangiovese (El Dorado),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43116,Howell Mountain Vineyards 2006 Bear & Lion Old Vine Zinfandel (Napa Valley),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43117,Liparita 2006 Chardonnay (Yountville),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43118,Vineyard 7&8 2006 Chardonnay (Spring Mountain District),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43119,White Oak 2005 Syrah (Napa Valley),0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
43120,Alta Maria 2006 Uriel J. Nielson Vineyard Grenache (Santa Maria Valley),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43121,Chateau St. Jean 2006 Robert Young Vineyard Chardonnay (Alexander Valley),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43122,Chrysorroyiatissa 2007 Ayios Andronicos White (Cyprus),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43123,Domaine des Baumard NV Brut Rosé Cabernet Franc (Crémant de Loire),1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43124,Gratien et Meyer 2005 Premium Millésimé Brut  (Saumur),1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43125,Niepoort NV White  (Port),1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43126,Portfolio 2005 Limited Edition Red (Napa Valley),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43127,Rozes NV 10 Years Old Tawny  (Port),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43128,Segura Viudas NV Aria Brut Pinot Noir (Cava),1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43129,Everett Ridge 2006 Estate Petite Sirah (Dry Creek Valley),1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43130,Fattoria Le Pupille 2005 Solalto White (Maremma),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43132,Osborne 2001 Late Bottled Vintage  (Port),1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
43133,Patriarche Père et Fils 2005 Brut  (Crémant de Bourgogne),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43134,Ramirez de la Piscina 2005 Selección Crianza  (Rioja),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43135,River Road 2006 Stephanie's Vineyard Pinot Noir (Green Valley),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43136,Saracco 2006  Moscato d'Asti,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43137,Saracco 2006 Moscato d'Autunno  (Moscato d'Asti),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43138,Sea Smoke 2006 Botella Pinot Noir (Sta. Rita Hills),0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43140,Domaine Jacques Prieur 2009 Beaune Grèves  (Beaune),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43141,Roadhouse Winery 2009 Black Pinot Noir (Russian River Valley),1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
43142,Simonnet-Febvre 2008 Preuses  (Chablis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43143,Mark Ryan 2008 Wild Eyed Syrah (Red Mountain),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43144,Massolino 2007 Parafada  (Barolo),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43145,Michele Chiarlo 2007 Cannubi  (Barolo),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43146,Michele Chiarlo 2007 Reyna  (Barbaresco),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43147,Pecchenino 2007 San Giuseppe  (Barolo),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43148,Moccagatta 2008 Basarin  (Barbaresco),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43149,Pride Mountain 2008 Cabernet Sauvignon (Napa County-Sonoma County),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43150,Principiano Ferdinando 2006 Ravera  (Barolo),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43151,Siduri 2009 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43152,Ciabot Berton 2007 Ciabot Berton  (Barolo),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43153,Damilano 2006 Liste  (Barolo),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43154,Domaine de la Pousse d'Or 2009 En Caillerets Premier Cru  (Volnay),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43155,Easton 2009 Monarch Mine Vineyard Sauvignon Blanc (Sierra Foothills),0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
43156,Elvio Cogno 2007 Ravera  (Barolo),1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43157,Andrea Oberto 2007 Vigneto Rocche  (Barolo),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43158,Longoria 2009 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43159,Man O' War 2008 Dreadnought Syrah (Waiheke Island),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43160,Mark Ryan 2008 Crazy Mary Mourvèdre (Red Mountain),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43161,Negretti 2006 Mirau  (Barolo),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43162,Piazzo Armando 2007  Barolo,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
43163,Iris Vineyards 2014 Chalice Estate Chardonnay (Oregon),1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43164,J. Christopher 2013 Pinot Noir (Willamette Valley),0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
43165,Frisson Wines 2012 Georges III Vineyard Cabernet Sauvignon (Rutherford),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43166,Gallegos 2012 Dos Hermanos Red (Napa Valley),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43167,Georges Vigouroux 2013 Chenin de Mercuès Chenin Blanc (Côtes du Lot),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43168,Geyser Peak 2013 Water Bend Chardonnay (Sonoma County),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43169,Bacigalupi 2014 Estate Chardonnay (Russian River Valley),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43170,Bennett Lane 2013 Sangiacomo Vineyard Reserve Chardonnay (Los Carneros),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43171,Bennett Lane 2014 Maximus White Feasting Wine White (Napa Valley),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43172,Bürgermeister Willi Schweinhardt 2014 Löhrer Berg Dry Weissburgunder (Nahe),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43173,Carl Graff 2014 Spätlese Riesling (Mosel),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43174,Casa Ermelinda Freitas 2013 Reserva Pinot Noir (Península de Setúbal),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43175,Casa Ferreirinha 2013 Vinha Grande Red (Douro),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
43176,Castello della Paneretta 2012 Riserva  (Chianti Classico),0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43177,Castello di Ama 2011 Vigneto Bellavista Gran Selezione  (Chianti Classico),0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43178,Quinta da Lagoalva de Cima 2014 Reserva Red (Tejo),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43179,Quinta da Lixa 2015 Pouco Comum Alvarinho (Minho),1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43180,Quinta do Crasto 2014 Superior Branco White (Douro),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43181,Quintas de Melgaço 2015 QM Alvarinho (Vinho Verde),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43182,Ravenswood 2013 Dickerson Vineyard Zinfandel (Napa Valley),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43183,Rex Hill 2013 Jacob-Hart Vineyard Pinot Noir (Willamette Valley),1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43184,Rignana 2013  Chianti Classico,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43185,Robert Mondavi 2014 A Dry Sauvignon Blanc Fumé Blanc (Napa Valley),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43186,Rock Wall 2013 Hendry Vineyard Zinfandel (Napa Valley),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
43187,Ruffino 2011 Riserva Ducale Oro Gran Selezione  (Chianti Classico),0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
43188,Schramsberg 2012 Blanc de Blancs Sparkling (North Coast),1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43189,Altamana 2014 Grande Reserve Malbec (Maule Valley),0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43190,Cloudburst 2012 Chardonnay (Margaret River),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43191,Donkey & Goat 2014 Filigreen Farm Pinot Gris (Anderson Valley),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
43192,Abacela 2013 Barrel Select Tempranillo (Umpqua Valley),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43193,Novy 2006 Oley Dessert Wine Viognier (Russian River Valley),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43194,Pratesi 2005 Carmione Red (Toscana),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43195,TapaNappa 2006 Tiers Vineyard Chardonnay (South Australia),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43196,Castello Banfi 2004 Excelsus Red (Sant'Antimo),0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43197,Castello di Bossi 2003 Girolamo Merlot (Toscana),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43198,Cefalu' 2004 Michael Anthony Cabernet Sauvignon (St. Helena),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
43199,Clark-Clauden 2004 Estate Grown Cabernet Sauvignon (Napa Valley),1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
43200,Dry Creek Vineyard 2003 Endeavor Cabernet Sauvignon (Dry Creek Valley),0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
43201,Dutton Estate 2006 Dutton Ranch Kylie's Cuvée Sauvignon Blanc (Russian River Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43202,Marchesi de' Frescobaldi 2004 Castelgiocondo Lamaione Merlot (Toscana),0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43203,Argiano 2005 Suolo Sangiovese (Toscana),0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
